sweep,stick_x,stick_y,angle,mag,bone_x,bone_y,bone_z,shield_radius_full,shield_radius_min
grid,-71,31,156.41298,0.9684072,-1.3609678,8.744366,-0.40525457,7.2967505,1.9035001
grid,-71,32,155.73871,0.9734764,-1.3582052,8.778709,-0.40576085,7.2967505,1.9035001
grid,-71,33,155.07152,0.97867894,-1.3553958,8.813271,-0.40626794,7.2967505,1.9035001
grid,-71,34,154.4115,0.98401284,-1.3525429,8.848046,-0.40677586,7.2967505,1.9035001
grid,-71,35,153.75865,0.98947585,-1.3496491,8.883029,-0.40728456,7.2967505,1.9035001
grid,-71,36,153.11307,0.9950659,-1.3467189,8.918211,-0.4077939,7.2967505,1.9035001
grid,-70,-38,208.49565,0.99561536,-1.0498103,6.7803836,-0.36526313,7.2967505,1.9035001
grid,-70,-37,207.85966,0.9897127,-1.0614105,6.811584,-0.36607388,7.2967505,1.9035001
grid,-70,-36,207.21613,0.98393345,-1.0729387,6.8426604,-0.36687917,7.2967505,1.9035001
grid,-70,-35,206.56506,0.97827977,-1.0843873,6.8736076,-0.3676788,7.2967505,1.9035001
grid,-70,-34,205.90652,0.9727538,-1.0957493,6.9044228,-0.36847267,7.2967505,1.9035001
grid,-70,-33,205.24054,0.9673579,-1.107018,6.9351,-0.3692605,7.2967505,1.9035001
grid,-70,-32,204.56718,0.96209407,-1.118185,6.965636,-0.3700421,7.2967505,1.9035001
grid,-70,-31,203.8865,0.9569646,-1.1292434,6.9960246,-0.37081727,7.2967505,1.9035001
grid,-70,-30,203.19861,0.95197165,-1.1401836,7.0262604,-0.37158585,7.2967505,1.9035001
grid,-70,-29,202.50354,0.9471173,-1.1509984,7.0563407,-0.3723476,7.2967505,1.9035001
grid,-70,-28,201.80142,0.94240385,-1.1616778,7.0862584,-0.37310228,7.2967505,1.9035001
grid,-70,-27,201.09236,0.9378333,-1.1722128,7.1160088,-0.3738497,7.2967505,1.9035001
grid,-70,-26,200.37645,0.9334077,-1.1825947,7.1455884,-0.37458965,7.2967505,1.9035001
grid,-70,-25,199.65384,0.9291293,-1.1928124,7.1749897,-0.37532187,7.2967505,1.9035001
grid,-70,-24,198.92465,0.925,-1.2028568,7.204209,-0.37604618,7.2967505,1.9035001
grid,-70,-23,198.18906,0.9210219,-1.2127162,7.233239,-0.3767623,7.2967505,1.9035001
grid,-70,0,180,0.875,-1.3598058,7.8356924,-0.3904177,7.2967505,1.9035001
grid,-70,23,161.81096,0.9210219,-1.3470738,8.47993,-0.4014259,7.2967505,1.9035001
grid,-70,24,161.07536,0.925,-1.344825,8.512316,-0.4019243,7.2967505,1.9035001
grid,-70,25,160.34618,0.9291293,-1.3424922,8.544989,-0.40242386,7.2967505,1.9035001
grid,-70,26,159.62357,0.9334077,-1.3400798,8.577939,-0.40292463,7.2967505,1.9035001
grid,-70,27,158.90765,0.9378333,-1.3375932,8.611159,-0.40342647,7.2967505,1.9035001
grid,-70,28,158.1986,0.94240385,-1.3350383,8.64464,-0.40392935,7.2967505,1.9035001
grid,-70,29,157.49648,0.9471173,-1.3324194,8.678372,-0.40443325,7.2967505,1.9035001
grid,-70,30,156.8014,0.95197165,-1.329741,8.712351,-0.40493813,7.2967505,1.9035001
grid,-70,31,156.11351,0.9569646,-1.327008,8.746564,-0.40544388,7.2967505,1.9035001
grid,-70,32,155.43283,0.96209407,-1.324224,8.781006,-0.40595052,7.2967505,1.9035001
grid,-70,33,154.75948,0.9673579,-1.321394,8.815668,-0.406458,7.2967505,1.9035001
grid,-70,34,154.09349,0.9727538,-1.3185208,8.850544,-0.4069663,7.2967505,1.9035001
grid,-70,35,153.43495,0.97827977,-1.315609,8.885625,-0.40747526,7.2967505,1.9035001
grid,-70,36,152.78389,0.98393345,-1.3126618,8.920905,-0.40798503,7.2967505,1.9035001
grid,-70,37,152.14035,0.9897127,-1.3096826,8.956377,-0.40849546,7.2967505,1.9035001
grid,-70,38,151.50436,0.99561536,-1.306674,8.992033,-0.4090065,7.2967505,1.9035001
grid,-69,-40,210.10132,0.9969485,-0.99124193,6.7156143,-0.3637172,7.2967505,1.9035001
grid,-69,-39,209.4759,0.99073833,-1.0030005,6.747115,-0.3645411,7.2967505,1.9035001
grid,-69,-38,208.84267,0.98464775,-1.014702,6.7785006,-0.36535996,7.2967505,1.9035001
grid,-69,-37,208.20164,0.978679,-1.026339,6.809766,-0.3661736,7.2967505,1.9035001
grid,-69,-36,207.55283,0.9728341,-1.0379062,6.8409085,-0.36698174,7.2967505,1.9035001
grid,-69,-35,206.89626,0.9671156,-1.0493965,6.8719225,-0.36778435,7.2967505,1.9035001
grid,-69,-34,206.23195,0.9615255,-1.0608032,6.9028053,-0.36858112,7.2967505,1.9035001
grid,-69,-33,205.55998,0.95606613,-1.0721176,6.93355,-0.3693719,7.2967505,1.9035001
grid,-69,-32,204.88037,0.95073986,-1.0833341,6.964153,-0.37015647,7.2967505,1.9035001
grid,-69,-31,204.19322,0.9455488,-1.0944425,6.9946084,-0.3709346,7.2967505,1.9035001
grid,-69,-30,203.49858,0.9404952,-1.105436,7.024913,-0.37170613,7.2967505,1.9035001
grid,-69,-29,202.79652,0.9355814,-1.1163058,7.0550604,-0.37247086,7.2967505,1.9035001
grid,-69,-28,202.08719,0.93080944,-1.1270416,7.0850453,-0.37322843,7.2967505,1.9035001
grid,-69,-27,201.37064,0.9261817,-1.1376357,7.1148643,-0.37397876,7.2967505,1.9035001
grid,-69,-26,200.647,0.9217002,-1.1480777,7.1445093,-0.37472165,7.2967505,1.9035001
grid,-69,-25,199.91641,0.91736716,-1.1583574,7.173977,-0.37545675,7.2967505,1.9035001
grid,-69,-24,199.17902,0.9131847,-1.1684644,7.203262,-0.3761839,7.2967505,1.9035001
grid,-69,-23,198.43497,0.90915483,-1.1783876,7.232356,-0.3769028,7.2967505,1.9035001
grid,-69,0,180,0.8625,-1.3265947,7.835721,-0.39059752,7.2967505,1.9035001
grid,-69,23,161.56505,0.90915483,-1.3133152,8.481364,-0.40161207,7.2967505,1.9035001
grid,-69,24,160.821,0.9131847,-1.3110377,8.513848,-0.4021109,7.2967505,1.9035001
grid,-69,25,160.0836,0.91736716,-1.3086758,8.54662,-0.4026109,7.2967505,1.9035001
grid,-69,26,159.35301,0.9217002,-1.3062352,8.579672,-0.40311208,7.2967505,1.9035001
grid,-69,27,158.62938,0.9261817,-1.3037218,8.612993,-0.40361428,7.2967505,1.9035001
grid,-69,28,157.91283,0.93080944,-1.3011405,8.646576,-0.4041176,7.2967505,1.9035001
grid,-69,29,157.20349,0.9355814,-1.2984972,8.68041,-0.4046219,7.2967505,1.9035001
grid,-69,30,156.50143,0.9404952,-1.2957942,8.71449,-0.40512717,7.2967505,1.9035001
grid,-69,31,155.8068,0.9455488,-1.2930384,8.748805,-0.4056333,7.2967505,1.9035001
grid,-69,32,155.11963,0.95073986,-1.2902325,8.78335,-0.40614036,7.2967505,1.9035001
grid,-69,33,154.44003,0.95606613,-1.2873819,8.818113,-0.4066482,7.2967505,1.9035001
grid,-69,34,153.76807,0.9615255,-1.2844901,8.853089,-0.40715683,7.2967505,1.9035001
grid,-69,35,153.10376,0.9671156,-1.2815597,8.888271,-0.40766624,7.2967505,1.9035001
grid,-69,36,152.44719,0.9728341,-1.2785954,8.923651,-0.4081763,7.2967505,1.9035001
grid,-69,37,151.79837,0.978679,-1.2756007,8.959221,-0.4086871,7.2967505,1.9035001
grid,-69,38,151.15735,0.98464775,-1.2725786,8.994974,-0.4091985,7.2967505,1.9035001
grid,-69,39,150.52411,0.99073833,-1.2695309,9.030907,-0.40971053,7.2967505,1.9035001
grid,-69,40,149.8987,0.9969485,-1.2664628,9.067007,-0.4102231,7.2967505,1.9035001
grid,-68,-42,211.70145,0.99906206,-0.9323293,6.650108,-0.36213875,7.2967505,1.9035001
grid,-68,-41,211.08752,0.9925504,-0.94421136,6.681889,-0.36297506,7.2967505,1.9035001
grid,-68,-40,210.46556,0.98615414,-0.9560501,6.713565,-0.36380672,7.2967505,1.9035001
grid,-68,-39,209.83556,0.9798757,-0.9678398,6.7451296,-0.3646335,7.2967505,1.9035001
grid,-68,-38,209.1975,0.9737171,-0.97957444,6.7765803,-0.3654552,7.2967505,1.9035001
grid,-68,-37,208.5514,0.9676809,-0.99124753,6.8079123,-0.36627176,7.2967505,1.9035001
grid,-68,-36,207.8973,0.9617692,-1.0028529,6.839122,-0.3670829,7.2967505,1.9035001
grid,-68,-35,207.23515,0.9559845,-1.0143846,6.870204,-0.36788842,7.2967505,1.9035001
grid,-68,-34,206.56506,0.9503289,-1.0258342,6.901154,-0.36868817,7.2967505,1.9035001
grid,-68,-33,205.88704,0.9448049,-1.037195,6.931967,-0.36948192,7.2967505,1.9035001
grid,-68,-32,205.20114,0.93941474,-1.048459,6.962638,-0.37026945,7.2967505,1.9035001
grid,-68,-31,204.50742,0.9341607,-1.0596187,6.993162,-0.37105063,7.2967505,1.9035001
grid,-68,-30,203.80595,0.9290452,-1.0706649,7.0235353,-0.37182513,7.2967505,1.9035001
grid,-68,-29,203.09683,0.9240705,-1.0815895,7.0537515,-0.37259278,7.2967505,1.9035001
grid,-68,-28,202.38014,0.9192388,-1.0923827,7.0838056,-0.37335348,7.2967505,1.9035001
grid,-68,-27,201.65599,0.9145525,-1.1030356,7.1136928,-0.37410673,7.2967505,1.9035001
grid,-68,-26,200.92451,0.91001374,-1.1135374,7.1434054,-0.37485254,7.2967505,1.9035001
grid,-68,-25,200.1858,0.9056248,-1.1238794,7.1729407,-0.37559056,7.2967505,1.9035001
grid,-68,-24,199.44005,0.9013878,-1.1340493,7.2022915,-0.37632057,7.2967505,1.9035001
grid,-68,-23,198.68736,0.897305,-1.1440377,7.231452,-0.3770424,7.2967505,1.9035001
grid,-68,0,180,0.85,-1.2933838,7.8357496,-0.39077738,7.2967505,1.9035001
grid,-68,23,161.31265,0.897305,-1.2795472,8.482831,-0.40179843,7.2967505,1.9035001
grid,-68,24,160.55997,0.9013878,-1.2772394,8.515417,-0.40229762,7.2967505,1.9035001
grid,-68,25,159.81421,0.9056248,-1.2748492,8.54829,-0.40279806,7.2967505,1.9035001
grid,-68,26,159.0755,0.91001374,-1.2723806,8.581444,-0.40329966,7.2967505,1.9035001
grid,-68,27,158.34402,0.9145525,-1.2698405,8.614867,-0.4038023,7.2967505,1.9035001
grid,-68,28,157.61987,0.9192388,-1.2672331,8.648553,-0.40430605,7.2967505,1.9035001
grid,-68,29,156.90318,0.9240705,-1.2645642,8.682491,-0.4048107,7.2967505,1.9035001
grid,-68,30,156.19406,0.9290452,-1.2618377,8.716675,-0.40531638,7.2967505,1.9035001
grid,-68,31,155.49258,0.9341607,-1.2590586,8.751094,-0.40582296,7.2967505,1.9035001
grid,-68,32,154.79887,0.93941474,-1.2562315,8.785741,-0.40633035,7.2967505,1.9035001
grid,-68,33,154.11298,0.9448049,-1.253361,8.820606,-0.4068386,7.2967505,1.9035001
grid,-68,34,153.43495,0.9503289,-1.2504497,8.855685,-0.4073476,7.2967505,1.9035001
grid,-68,35,152.76486,0.9559845,-1.2475021,8.890967,-0.40785733,7.2967505,1.9035001
grid,-68,36,152.10272,0.9617692,-1.244521,8.926448,-0.4083678,7.2967505,1.9035001
grid,-68,37,151.44861,0.9676809,-1.241511,8.962117,-0.40887892,7.2967505,1.9035001
grid,-68,38,150.80252,0.9737171,-1.2384747,8.99797,-0.40939066,7.2967505,1.9035001
grid,-68,39,150.16446,0.9798757,-1.235415,9.0339985,-0.409903,7.2967505,1.9035001
grid,-68,40,149.53445,0.98615414,-1.2323349,9.070197,-0.4104159,7.2967505,1.9035001
grid,-68,41,148.91249,0.9925504,-1.2292368,9.106557,-0.41092932,7.2967505,1.9035001
grid,-68,42,148.29857,0.99906206,-1.2261244,9.143074,-0.4114432,7.2967505,1.9035001
grid,-67,-43,212.692,0.9951444,-0.88512707,6.615945,-0.36137727,7.2967505,1.9035001
grid,-67,-42,212.0822,0.98844886,-0.8970694,6.647891,-0.36222094,7.2967505,1.9035001
grid,-67,-41,211.46416,0.98186684,-0.90897596,6.6797366,-0.36306006,7.2967505,1.9035001
grid,-67,-40,210.83784,0.9754005,-0.9208415,6.7114763,-0.36389452,7.2967505,1.9035001
grid,-67,-39,210.20325,0.9690524,-0.93266094,6.743107,-0.36472422,7.2967505,1.9035001
grid,-67,-38,209.56036,0.9628246,-0.9444276,6.7746243,-0.36554885,7.2967505,1.9035001
grid,-67,-37,208.9092,0.95671964,-0.95613587,6.8060236,-0.36636832,7.2967505,1.9035001
grid,-67,-36,208.24976,0.9507398,-0.9677788,6.8373,-0.36718243,7.2967505,1.9035001
grid,-67,-35,207.58205,0.9448875,-0.97935027,6.868449,-0.36799097,7.2967505,1.9035001
grid,-67,-34,206.9061,0.9391652,-0.99084353,6.8994684,-0.36879373,7.2967505,1.9035001
grid,-67,-33,206.22198,0.9335751,-1.0022492,6.9303493,-0.36959043,7.2967505,1.9035001
grid,-67,-32,205.52971,0.9281197,-1.0135615,6.9610906,-0.37038106,7.2967505,1.9035001
grid,-67,-31,204.82936,0.92280143,-1.0247712,6.9916844,-0.37116525,7.2967505,1.9035001
grid,-67,-30,204.121,0.91762257,-1.0358698,7.022127,-0.37194282,7.2967505,1.9035001
grid,-67,-29,203.40471,0.91258556,-1.046849,7.0524125,-0.37271354,7.2967505,1.9035001
grid,-67,-28,202.68057,0.9076928,-1.0576994,7.0825367,-0.37347716,7.2967505,1.9035001
grid,-67,-27,201.94872,0.90294653,-1.0684109,7.1124926,-0.3742335,7.2967505,1.9035001
grid,-67,-26,201.20923,0.8983491,-1.078974,7.142275,-0.37498233,7.2967505,1.9035001
grid,-67,-25,200.46228,0.8939029,-1.0893776,7.1718793,-0.37572336,7.2967505,1.9035001
grid,-67,-24,199.708,0.8896101,-1.099612,7.2012973,-0.37645632,7.2967505,1.9035001
grid,-67,-23,198.94652,0.885473,-1.1096652,7.230526,-0.377181,7.2967505,1.9035001
grid,-67,0,180,0.8375,-1.2601725,7.835778,-0.3909572,7.2967505,1.9035001
grid,-67,23,161.0535,0.885473,-1.2457684,8.484333,-0.4019849,7.2967505,1.9035001
grid,-67,24,160.29202,0.8896101,-1.2434305,8.51702,-0.4024846,7.2967505,1.9035001
grid,-67,25,159.53773,0.8939029,-1.2410114,8.549997,-0.40298545,7.2967505,1.9035001
grid,-67,26,158.79079,0.8983491,-1.2385154,8.583254,-0.4034874,7.2967505,1.9035001
grid,-67,27,158.0513,0.90294653,-1.2359476,8.616783,-0.4039905,7.2967505,1.9035001
grid,-67,28,157.31944,0.9076928,-1.2333146,8.650574,-0.4044946,7.2967505,1.9035001
grid,-67,29,156.5953,0.91258556,-1.2306204,8.684617,-0.40499973,7.2967505,1.9035001
grid,-67,30,155.87901,0.91762257,-1.2278703,8.718905,-0.4055058,7.2967505,1.9035001
grid,-67,31,155.17065,0.92280143,-1.2250693,8.753428,-0.40601274,7.2967505,1.9035001
grid,-67,32,154.4703,0.9281197,-1.2222216,8.788178,-0.40652055,7.2967505,1.9035001
grid,-67,33,153.77803,0.9335751,-1.2193301,8.82315,-0.40702912,7.2967505,1.9035001
grid,-67,34,153.09392,0.9391652,-1.2164004,8.858331,-0.40753856,7.2967505,1.9035001
grid,-67,35,152.41797,0.9448875,-1.2134352,8.893717,-0.40804866,7.2967505,1.9035001
grid,-67,36,151.75026,0.9507398,-1.2104383,8.929298,-0.40855947,7.2967505,1.9035001
grid,-67,37,151.09082,0.95671964,-1.2074138,8.965068,-0.4090709,7.2967505,1.9035001
grid,-67,38,150.43965,0.9628246,-1.2043642,9.0010195,-0.40958297,7.2967505,1.9035001
grid,-67,39,149.79675,0.9690524,-1.2012923,9.037147,-0.41009566,7.2967505,1.9035001
grid,-67,40,149.16217,0.9754005,-1.1982013,9.073441,-0.41060886,7.2967505,1.9035001
grid,-67,41,148.53586,0.98186684,-1.1950938,9.109898,-0.4111226,7.2967505,1.9035001
grid,-67,42,147.91782,0.98844886,-1.191973,9.146507,-0.4116368,7.2967505,1.9035001
grid,-67,43,147.30801,0.9951444,-1.1888396,9.183269,-0.41215143,7.2967505,1.9035001
grid,-66,-45,214.28688,0.9985145,-0.8258294,6.549321,-0.35974935,7.2967505,1.9035001
grid,-66,-44,213.69008,0.9915266,-0.83784276,6.581519,-0.36060417,7.2967505,1.9035001
grid,-66,-43,213.08487,0.98464775,-0.8498327,6.6136255,-0.36145487,7.2967505,1.9035001
grid,-66,-42,212.4712,0.97788036,-0.86179537,6.645635,-0.36230126,7.2967505,1.9035001
grid,-66,-41,211.84908,0.97122663,-0.87372446,6.6775436,-0.3631433,7.2967505,1.9035001
grid,-66,-40,211.21841,0.9646891,-0.8856164,6.7093496,-0.36398062,7.2967505,1.9035001
grid,-66,-39,210.57924,0.9582699,-0.89746404,6.7410455,-0.3648132,7.2967505,1.9035001
grid,-66,-38,209.93152,0.9519716,-0.90926206,6.7726297,-0.36564082,7.2967505,1.9035001
grid,-66,-37,209.27527,0.9457966,-0.9210042,6.8040957,-0.36646327,7.2967505,1.9035001
grid,-66,-36,208.61047,0.9397473,-0.93268424,6.835441,-0.36728036,7.2967505,1.9035001
