sweep,stick_x,stick_y,angle,mag,bone_x,bone_y,bone_z,shield_radius_full,shield_radius_min
grid,-72,-28,201.25052,0.9656604,-1.3106599,7.548051,-0.39701244,7.7696877,2.026875
grid,-72,-27,200.55606,0.9612004,-1.321754,7.579591,-0.39780223,7.7696877,2.026875
grid,-72,-26,199.85522,0.9568829,-1.3326812,7.610948,-0.39858413,7.7696877,2.026875
grid,-72,-25,199.14816,0.9527099,-1.3434311,7.6421175,-0.39935783,7.7696877,2.026875
grid,-72,-24,198.43497,0.94868326,-1.3539939,7.6730943,-0.40012312,7.7696877,2.026875
grid,-72,-23,197.7158,0.94480485,-1.3643581,7.703872,-0.40087986,7.7696877,2.026875
grid,-72,0,180,0.9,-1.5186684,8.3435,-0.41533953,7.7696877,2.026875
grid,-72,23,162.28421,0.94480485,-1.5062459,9.0266,-0.42704803,7.7696877,2.026875
grid,-72,24,161.56505,0.94868326,-1.5039134,9.060881,-0.42757788,7.7696877,2.026875
grid,-72,25,160.85185,0.9527099,-1.50149,9.095465,-0.42810905,7.7696877,2.026875
grid,-72,26,160.14479,0.9568829,-1.4989808,9.130342,-0.42864138,7.7696877,2.026875
grid,-72,27,159.44395,0.9612004,-1.4963906,9.165505,-0.4291749,7.7696877,2.026875
grid,-72,28,158.7495,0.9656604,-1.4937254,9.200944,-0.42970955,7.7696877,2.026875
grid,-72,29,158.06152,0.97026086,-1.49099,9.236652,-0.43024525,7.7696877,2.026875
grid,-72,30,157.38014,0.97499996,-1.4881893,9.272619,-0.430782,7.7696877,2.026875
grid,-72,31,156.70544,0.9798756,-1.4853282,9.308838,-0.43131974,7.7696877,2.026875
grid,-72,32,156.03752,0.98488575,-1.4824109,9.3453,-0.4318584,7.7696877,2.026875
grid,-72,33,155.37643,0.9900284,-1.4794414,9.381997,-0.43239796,7.7696877,2.026875
grid,-72,34,154.72229,0.9953014,-1.4764247,9.418922,-0.43293837,7.7696877,2.026875
