sweep,stick_x,stick_y,angle,mag,bone_x,bone_y,bone_z,shield_radius_full,shield_radius_min
grid,-72,-29,201.93849,0.97026086,-1.3367344,6.8457947,5.8430523E-08,7.7265635,2.015625
grid,-72,-28,201.25052,0.9656604,-1.34606,6.8925605,5.8838154E-08,7.7265635,2.015625
grid,-72,-27,200.55606,0.9612004,-1.3558087,6.9391437,5.926428E-08,7.7265635,2.015625
grid,-72,-26,199.85522,0.9568829,-1.3659904,6.9855485,5.9709336E-08,7.7265635,2.015625
grid,-72,-25,199.14816,0.9527099,-1.3766133,7.0317764,6.0173676E-08,7.7265635,2.015625
grid,-72,-24,198.43497,0.94868326,-1.3876885,7.0778346,6.06578E-08,7.7265635,2.015625
grid,-72,-23,197.7158,0.94480485,-1.399225,7.123726,6.116207E-08,7.7265635,2.015625
grid,-72,0,180,0.9,-1.8125,8.146578,7.922689E-08,7.7265635,2.015625
grid,-72,23,162.28421,0.94480485,-1.678237,9.401905,7.335807E-08,7.7265635,2.015625
grid,-72,24,161.56505,0.94868326,-1.6792188,9.458225,7.340098E-08,7.7265635,2.015625
grid,-72,25,160.85185,0.9527099,-1.680707,9.514752,7.346604E-08,7.7265635,2.015625
grid,-72,26,160.14479,0.9568829,-1.682694,9.571487,7.355289E-08,7.7265635,2.015625
grid,-72,27,159.44395,0.9612004,-1.6851709,9.628439,7.366116E-08,7.7265635,2.015625
grid,-72,28,158.7495,0.9656604,-1.688129,9.685611,7.379047E-08,7.7265635,2.015625
grid,-72,29,158.06152,0.97026086,-1.6915603,9.743006,7.394045E-08,7.7265635,2.015625
grid,-72,30,157.38014,0.97499996,-1.6954565,9.800629,7.411076E-08,7.7265635,2.015625
grid,-72,31,156.70544,0.9798756,-1.6998088,9.858482,7.4301006E-08,7.7265635,2.015625
grid,-72,32,156.03752,0.98488575,-1.7046089,9.916573,7.451082E-08,7.7265635,2.015625
grid,-72,33,155.37643,0.9900284,-1.7098484,9.974901,7.473985E-08,7.7265635,2.015625
grid,-72,34,154.72229,0.9953014,-1.7155192,10.033468,7.4987724E-08,7.7265635,2.015625
grid,-71,-36,206.88695,0.9950659,-1.2398477,6.511634,5.4195468E-08,7.7265635,2.015625
grid,-71,-35,206.24136,0.98947585,-1.2462889,6.559855,5.447702E-08,7.7265635,2.015625
grid,-71,-34,205.58852,0.98401284,-1.2530917,6.607873,5.4774382E-08,7.7265635,2.015625
grid,-71,-33,204.9285,0.97867894,-1.2602626,6.655687,5.508783E-08,7.7265635,2.015625
grid,-71,-32,204.2613,0.9734764,-1.2678136,6.7033024,5.5417892E-08,7.7265635,2.015625
grid,-71,-31,203.58704,0.9684072,-1.2757522,6.7507205,5.57649E-08,7.7265635,2.015625
grid,-71,-30,202.90578,0.96347356,-1.2840877,6.797942,5.6129252E-08,7.7265635,2.015625
grid,-71,-29,202.2176,0.9586775,-1.2928295,6.8449717,5.6511375E-08,7.7265635,2.015625
grid,-71,-28,201.52261,0.9540211,-1.3019874,6.8918114,5.691168E-08,7.7265635,2.015625
grid,-71,-27,200.8209,0.94950646,-1.311571,6.938465,5.7330595E-08,7.7265635,2.015625
grid,-71,-26,200.11261,0.94513553,-1.3215897,6.9849358,5.7768524E-08,7.7265635,2.015625
grid,-71,-25,199.39783,0.94091046,-1.3320537,7.031227,5.8225922E-08,7.7265635,2.015625
grid,-71,-24,198.67671,0.9368331,-1.3429719,7.077344,5.8703172E-08,7.7265635,2.015625
grid,-71,-23,197.94942,0.93290544,-1.3543545,7.1232896,5.9200715E-08,7.7265635,2.015625
grid,-71,0,180,0.8875,-1.765625,8.146577,7.7177916E-08,7.7265635,2.015625
grid,-71,23,162.0506,0.93290544,-1.6334851,9.402438,7.140191E-08,7.7265635,2.015625
grid,-71,24,161.3233,0.9368331,-1.6346357,9.458827,7.14522E-08,7.7265635,2.015625
grid,-71,25,160.60219,0.94091046,-1.6362971,9.515425,7.152482E-08,7.7265635,2.015625
grid,-71,26,159.8874,0.94513553,-1.6384604,9.572238,7.161938E-08,7.7265635,2.015625
grid,-71,27,159.17911,0.94950646,-1.6411183,9.629271,7.173556E-08,7.7265635,2.015625
grid,-71,28,158.4774,0.9540211,-1.6442606,9.686528,7.187292E-08,7.7265635,2.015625
grid,-71,29,157.78241,0.9586775,-1.6478795,9.744014,7.2031106E-08,7.7265635,2.015625
grid,-71,30,157.09422,0.96347356,-1.651966,9.801734,7.220973E-08,7.7265635,2.015625
grid,-71,31,156.41298,0.9684072,-1.656512,9.859688,7.240845E-08,7.7265635,2.015625
grid,-71,32,155.73871,0.9734764,-1.661508,9.917883,7.2626825E-08,7.7265635,2.015625
grid,-71,33,155.07152,0.97867894,-1.6669458,9.976322,7.286452E-08,7.7265635,2.015625
grid,-71,34,154.4115,0.98401284,-1.6728175,10.035004,7.312118E-08,7.7265635,2.015625
grid,-71,35,153.75865,0.98947585,-1.6791129,10.093935,7.339636E-08,7.7265635,2.015625
grid,-71,36,153.11307,0.9950659,-1.6858251,10.153116,7.368976E-08,7.7265635,2.015625
grid,-70,-38,208.49565,0.99561536,-1.1857712,6.412855,5.1831712E-08,7.7265635,2.015625
